year,leaid,lea_name,fips
2013,4219860,Quaker Valley Sd,Pennsylvania
2013,4219890,Quakertown Community Sd,Pennsylvania
2013,4219920,Radnor Township Sd,Pennsylvania
2013,4220040,Reading Sd,Pennsylvania
2013,4220100,Red Lion Area Sd,Pennsylvania
2013,4220130,Redbank Valley Sd,Pennsylvania
2013,4220220,Reynolds Sd,Pennsylvania
2013,4220250,Richland Sd,Pennsylvania
2013,4220310,Ridgway Area Sd,Pennsylvania
2013,4220370,Ridley Sd,Pennsylvania
2013,4220400,Ringgold Sd,Pennsylvania
2013,4220430,Riverview Sd,Pennsylvania
2013,4220460,Rochester Area Sd,Pennsylvania
2013,4220520,Rockwood Area Sd,Pennsylvania
2013,4220550,Rose Tree Media Sd,Pennsylvania
2013,4220580,South Fayette Township Sd,Pennsylvania
2013,4220640,Saint Marys Area Sd,Pennsylvania
2013,4220730,Salisbury Township Sd,Pennsylvania
2013,4220760,Salisbury-Elk Lick Sd,Pennsylvania
2013,4220850,Sayre Area Sd,Pennsylvania
2013,4220910,Schuylkill Haven Area Sd,Pennsylvania
2013,4220970,Schuylkill Valley Sd,Pennsylvania
2013,4221090,Scranton Sd,Pennsylvania
2013,4221120,Selinsgrove Area Sd,Pennsylvania
2013,4221150,Yough Sd,Pennsylvania
2013,4221180,Shade-Central City Sd,Pennsylvania
2013,4221200,Shaler Area Sd,Pennsylvania
2013,4221240,Shamokin Area Sd,Pennsylvania
2013,4221270,Shanksville-Stonycreek Sd,Pennsylvania
2013,4221330,Sharon City Sd,Pennsylvania
2013,4221420,Sharpsville Area Sd,Pennsylvania
2013,4221490,Shenandoah Valley Sd,Pennsylvania
2013,4221510,Shenango Area Sd,Pennsylvania
2013,4221540,Shikellamy Sd,Pennsylvania
2013,4221570,Shippensburg Area Sd,Pennsylvania
2013,4221660,Slippery Rock Area Sd,Pennsylvania
2013,4221690,Smethport Area Sd,Pennsylvania
2013,4221810,Solanco Sd,Pennsylvania
2013,4221840,Somerset Area Sd,Pennsylvania
2013,4221870,Souderton Area Sd,Pennsylvania
2013,4221910,South Allegheny Sd,Pennsylvania
2013,4221930,South Butler County Sd,Pennsylvania
2013,4222050,South Middleton Sd,Pennsylvania
2013,4222060,South Park Sd,Pennsylvania
2013,4222140,South Williamsport Area Sd,Pennsylvania
2013,4222170,South Eastern Sd,Pennsylvania
2013,4222200,Southeastern Greene Sd,Pennsylvania
2013,4222230,South Side Area Sd,Pennsylvania
2013,4222260,Southern Columbia Area Sd,Pennsylvania
2013,4222290,Southern Fulton Sd,Pennsylvania
2013,4222320,Southern Huntingdon County Sd,Pennsylvania
2013,4222350,Southern Lehigh Sd,Pennsylvania
2013,4222370,Southern Tioga Sd,Pennsylvania
2013,4222380,Southern York County Sd,Pennsylvania
2013,4222400,Southeast Delco Sd,Pennsylvania
2013,4222410,Southmoreland Sd,Pennsylvania
2013,4222440,Seneca Valley Sd,Pennsylvania
2013,4222470,South Western Sd,Pennsylvania
2013,4222530,Spring Cove Sd,Pennsylvania
2013,4222560,Spring-Ford Area Sd,Pennsylvania
2013,4222590,Spring Grove Area Sd,Pennsylvania
2013,4222600,Springfield Sd,Pennsylvania
2013,4222620,Springfield Township Sd,Pennsylvania
2013,4222740,Tuscarora Sd,Pennsylvania
2013,4222770,State College Area Sd,Pennsylvania
2013,4222790,Steel Valley Sd,Pennsylvania
2013,4222800,Steelton-Highspire Sd,Pennsylvania
2013,4222830,Sto-Rox Sd,Pennsylvania
2013,4222860,Stroudsburg Area Sd,Pennsylvania
2013,4222920,Sullivan County Sd,Pennsylvania
2013,4222980,Susquehanna Community Sd,Pennsylvania
2013,4223010,Susquehanna Township Sd,Pennsylvania
2013,4223040,Susquenita Sd,Pennsylvania
2013,4223220,Tamaqua Area Sd,Pennsylvania
2013,4223250,Riverside Sd,Pennsylvania
2013,4223490,Titusville Area Sd,Pennsylvania
2013,4223550,Towanda Area Sd,Pennsylvania
2013,4223640,Tredyffrin-Easttown Sd,Pennsylvania
2013,4223700,Tri-Valley Sd,Pennsylvania
2013,4223760,Trinity Area Sd,Pennsylvania
2013,4223790,Troy Area Sd,Pennsylvania
2013,4223820,Tulpehocken Area Sd,Pennsylvania
2013,4223850,Tunkhannock Area Sd,Pennsylvania
2013,4223880,Turkeyfoot Valley Area Sd,Pennsylvania
2013,4223970,Tussey Mountain Sd,Pennsylvania
2013,4224000,Twin Valley Sd,Pennsylvania
2013,4224030,Tyrone Area Sd,Pennsylvania
2013,4224060,Union Area Sd,Pennsylvania
2013,4224090,Union City Area Sd,Pennsylvania
2013,4224120,Union Sd,Pennsylvania
2013,4224150,Uniontown Area Sd,Pennsylvania
2013,4224210,Unionville-Chadds Ford Sd,Pennsylvania
2013,4224240,United Sd,Pennsylvania
2013,4224300,Upper Adams Sd,Pennsylvania
2013,4224320,Upper Darby Sd,Pennsylvania
2013,4224360,Upper Dauphin Area Sd,Pennsylvania
2013,4224390,Upper Dublin Sd,Pennsylvania
2013,4224480,Upper Merion Area Sd,Pennsylvania
2013,4224510,Upper Moreland Township Sd,Pennsylvania
2013,4224540,Upper Perkiomen Sd,Pennsylvania
2013,4224570,Upper Saint Clair Sd,Pennsylvania
2013,4224630,Valley Grove Sd,Pennsylvania
2013,4224650,Valley View Sd,Pennsylvania
2013,4224750,Wallenpaupack Area Sd,Pennsylvania
2013,4224790,Wallingford-Swarthmore Sd,Pennsylvania
2013,4224820,Warren County Sd,Pennsylvania
2013,4224870,Warrior Run Sd,Pennsylvania
2013,4224960,Warwick Sd,Pennsylvania
2013,4224970,Wayne Highlands Sd,Pennsylvania
2013,4224990,Washington Sd,Pennsylvania
2013,4225080,Wattsburg Area Sd,Pennsylvania
2013,4225110,Waynesboro Area Sd,Pennsylvania
2013,4225140,Weatherly Area Sd,Pennsylvania
2013,4225170,Wellsboro Area Sd,Pennsylvania
2013,4225200,West Allegheny Sd,Pennsylvania
2013,4225230,West Branch Area Sd,Pennsylvania
2013,4225290,West Chester Area Sd,Pennsylvania
2013,4225440,West Greene Sd,Pennsylvania
2013,4225590,West Jefferson Hills Sd,Pennsylvania
2013,4225650,West Middlesex Area Sd,Pennsylvania
2013,4225680,West Mifflin Area Sd,Pennsylvania
2013,4225740,West Perry Sd,Pennsylvania
2013,4225830,West Shore Sd,Pennsylvania
2013,4225950,Wyoming Valley West Sd,Pennsylvania
2013,4225980,West York Area Sd,Pennsylvania
2013,4226010,Mifflinburg Area Sd,Pennsylvania
2013,4226040,Western Beaver County Sd,Pennsylvania
2013,4226070,Western Wayne Sd,Pennsylvania
2013,4226130,Westmont Hilltop Sd,Pennsylvania
2013,4226250,Whitehall-Coplay Sd,Pennsylvania
2013,4226300,Wilkes-Barre Area Sd,Pennsylvania
2013,4226370,Wilkinsburg Borough Sd,Pennsylvania
2013,4226390,William Penn Sd,Pennsylvania
2013,4226400,Williams Valley Sd,Pennsylvania
2013,4226430,Williamsburg Community Sd,Pennsylvania
2013,4226460,Williamsport Area Sd,Pennsylvania
2013,4226520,Wilmington Area Sd,Pennsylvania
2013,4226550,Wilson Area Sd,Pennsylvania
2013,4226580,Wilson  Sd,Pennsylvania
2013,4226610,Windber Area Sd,Pennsylvania
2013,4226700,Wyalusing Area Sd,Pennsylvania
2013,4226730,Wyoming Area Sd,Pennsylvania
2013,4226760,Wyomissing Area Sd,Pennsylvania
2013,4226820,York City Sd,Pennsylvania
2013,4226850,York Suburban Sd,Pennsylvania
2013,4280060,Berks Ctc,Pennsylvania
2013,4280200,Delaware County Technical High School,Pennsylvania
2013,4280270,Lancaster County Ctc,Pennsylvania
2013,4280620,Schuylkill Technology Centers,Pennsylvania
2013,4400015,"Blackstone Valley Prep, A Ri Mayoral Academy",Rhode Island
2013,4400024,Sheila Skip Nowell Leadership Academy,Rhode Island
2013,4400030,Barrington,Rhode Island
2013,4400065,Bristol Warren,Rhode Island
2013,4400090,Burrillville,Rhode Island
2013,4400120,Central Falls,Rhode Island
2013,4400150,Chariho,Rhode Island
2013,4400210,Coventry,Rhode Island
2013,4400240,Cranston,Rhode Island
2013,4400270,Cumberland,Rhode Island
2013,4400300,East Greenwich,Rhode Island
2013,4400330,East Providence,Rhode Island
2013,4400360,Exeter-West Greenwich,Rhode Island
2013,4400420,Foster-Glocester,Rhode Island
2013,4400450,Glocester,Rhode Island
2013,4400510,Jamestown,Rhode Island
2013,4400540,Johnston,Rhode Island
2013,4400570,Lincoln,Rhode Island
2013,4400630,Middletown,Rhode Island
2013,4400660,Narragansett,Rhode Island
2013,4400720,Newport,Rhode Island
2013,4400750,North Kingstown,Rhode Island
2013,4400780,North Providence,Rhode Island
2013,4400810,North Smithfield,Rhode Island
2013,4400840,Pawtucket,Rhode Island
2013,4400870,Portsmouth,Rhode Island
2013,4400900,Providence,Rhode Island
2013,4400960,Scituate,Rhode Island
2013,4400990,Smithfield,Rhode Island
2013,4401020,South Kingstown,Rhode Island
2013,4401050,Tiverton,Rhode Island
2013,4401110,Warwick,Rhode Island
2013,4401140,West Warwick,Rhode Island
2013,4401170,Westerly,Rhode Island
2013,4401200,Woonsocket,Rhode Island
2013,4500001,Dept Of Correction N04,South Carolina
2013,4500002,Dorchester 04,South Carolina
2013,4500004,Deaf & Blind School,South Carolina
2013,4500690,Abbeville 60,South Carolina
2013,4500720,Aiken 01,South Carolina
2013,4500750,Allendale 01,South Carolina
2013,4500780,Anderson 01,South Carolina
2013,4500810,Anderson 02,South Carolina
2013,4500840,Anderson 03,South Carolina
2013,4500870,Anderson 04,South Carolina
2013,4500900,Anderson 05,South Carolina
2013,4500930,Bamberg 01,South Carolina
2013,4500960,Bamberg 02,South Carolina
2013,4501020,Barnwell 19,South Carolina
2013,4501050,Barnwell 29,South Carolina
2013,4501080,Barnwell 45,South Carolina
2013,4501110,Beaufort 01,South Carolina
2013,4501170,Berkeley 01,South Carolina
2013,4501250,Calhoun 01,South Carolina
2013,4501440,Charleston 01,South Carolina
2013,4501500,Cherokee 01,South Carolina
2013,4501530,Chester 01,South Carolina
2013,4501560,Chesterfield 01,South Carolina
2013,4501740,Clarendon 01,South Carolina
2013,4501770,Clarendon 02,South Carolina
2013,4501800,Clarendon 03,South Carolina
2013,4501830,Colleton 01,South Carolina
2013,4501860,Darlington 01,South Carolina
2013,4501920,Dillon 04,South Carolina
2013,4501950,Dillon 03,South Carolina
2013,4502010,Dorchester 02,South Carolina
2013,4502070,Edgefield 01,South Carolina
2013,4502100,Fairfield 01,South Carolina
2013,4502130,Florence 01,South Carolina
2013,4502160,Florence 02,South Carolina
2013,4502190,Florence 03,South Carolina
2013,4502220,Florence 04,South Carolina
2013,4502250,Florence 05,South Carolina
2013,4502280,Georgetown 01,South Carolina
2013,4502310,Greenville 01,South Carolina
2013,4502340,Greenwood 50,South Carolina
2013,4502370,Greenwood 51,South Carolina
2013,4502400,Greenwood 52,South Carolina
2013,4502430,Hampton 01,South Carolina
2013,4502460,Hampton 02,South Carolina
2013,4502490,Horry 01,South Carolina
2013,4502520,Jasper 01,South Carolina
2013,4502550,Kershaw 01,South Carolina
2013,4502580,Lancaster 01,South Carolina
2013,4502610,Laurens 55,South Carolina
2013,4502640,Laurens 56,South Carolina
2013,4502670,Lee 01,South Carolina
2013,4502700,Lexington 01,South Carolina
2013,4502730,Lexington 02,South Carolina
2013,4502760,Lexington 03,South Carolina
2013,4502790,Lexington 04,South Carolina
2013,4502820,Lexington 05,South Carolina
2013,4502970,Marlboro 01,South Carolina
2013,4503000,Mccormick 01,South Carolina
2013,4503030,Newberry 01,South Carolina
2013,4503060,Oconee 01,South Carolina
2013,4503150,Orangeburg 03,South Carolina
2013,4503180,Orangeburg 04,South Carolina
2013,4503210,Orangeburg 05,South Carolina
2013,4503330,Pickens 01,South Carolina
2013,4503360,Richland 01,South Carolina
2013,4503390,Richland 02,South Carolina
2013,4503420,Dept Of Juvenile Justice,South Carolina
2013,4503460,Saluda 01,South Carolina
2013,4503480,Spartanburg 01,South Carolina
2013,4503510,Spartanburg 02,South Carolina
2013,4503540,Spartanburg 03,South Carolina
2013,4503570,Spartanburg 04,South Carolina
2013,4503600,Spartanburg 05,South Carolina
2013,4503630,Spartanburg 06,South Carolina
2013,4503660,Spartanburg 07,South Carolina
2013,4503750,Union 01,South Carolina
2013,4503780,Williamsburg 01,South Carolina
2013,4503810,York 01,South Carolina
2013,4503840,York 02,South Carolina
2013,4503870,York 03,South Carolina
2013,4503900,York 04,South Carolina
2013,4503901,Sc Public Charter School District,South Carolina
2013,4503902,Sumter 01,South Carolina
2013,4503908,Marion 10,South Carolina
2013,4600002,Milbank School District 25-4,South Dakota
2013,4600003,Wilmot School District 54-7,South Dakota
2013,4600025,Howard School District 48-3,South Dakota
2013,4600027,East Dakota Educational Cooperative,South Dakota
2013,4600028,Alcester-Hudson School District 61-1,South Dakota
2013,4600029,Sd Sch For The Blind & Visually Impaired,South Dakota
2013,4600035,Sd State Treatment And Rehabilitation,South Dakota
2013,4600036,Deuel School District 19-4,South Dakota
2013,4600041,Britton-Hecla School District 45-4,South Dakota
2013,4600042,Agar-Blunt-Onida School District 58-3,South Dakota
2013,4600045,Groton Area School District 06-6,South Dakota
2013,4600046,Hitchcock Tulare School District 56-6,South Dakota
2013,4600052,Tea Area School District 41-5,South Dakota
2013,4600053,Sisseton School District 54-2,South Dakota
2013,4601026,Mccook Central School District 43-7,South Dakota
2013,4601027,Oldham - Ramona School District 39-5,South Dakota
2013,4601028,Selby Area School District 62-5,South Dakota
2013,4602070,Aberdeen School District 06-1,South Dakota
2013,4602640,Hanson School District 30-1,South Dakota
2013,4603720,Arlington School District 38-1,South Dakota
2013,4603780,Armour School District 21-1,South Dakota
2013,4603932,Sanborn Central School District 55-5,South Dakota
2013,4604270,Avon School District 04-1,South Dakota
2013,4604680,Baltic School District 49-1,South Dakota
2013,4605610,Belle Fourche School District 09-1,South Dakota
2013,4606240,Bennett County School District 03-1,South Dakota
2013,4606360,Beresford School District 61-2,South Dakota
2013,4606960,Big Stone City School District 25-1,South Dakota
2013,4607050,Bison School District 52-1,South Dakota
2013,4607400,Bon Homme School District 04-2,South Dakota
2013,4607670,South Central 26-5,South Dakota
2013,4607800,Bowdle School District 22-1,South Dakota
2013,4607950,Brandon Valley School District 49-2,South Dakota
2013,4608520,Brookings School District 05-1,South Dakota
2013,4609300,Harding County School District 31-1,South Dakota
2013,4609512,Burke School District 26-2,South Dakota
2013,4610320,Canistota School District 43-1,South Dakota
2013,4610560,Canton School District 41-1,South Dakota
2013,4611280,Castlewood School District 28-1,South Dakota
2013,4611760,Centerville School District 60-1,South Dakota
2013,4612000,Chamberlain School District 07-1,South Dakota
2013,4612300,Chester Area School District 39-1,South Dakota
2013,4612940,Clark School District 12-2,South Dakota
2013,4614100,Colman-Egan School District 50-5,South Dakota
2013,4614130,Colome Consolidated 59-3,South Dakota
2013,4616230,Corsica School District 21-2,South Dakota
2013,4616950,Custer School District 16-1,South Dakota
2013,4617850,De Smet School District 38-2,South Dakota
2013,4618120,Dell Rapids School District 49-3,South Dakota
2013,4619170,Doland School District 56-2,South Dakota
2013,4619410,Douglas School District 51-1,South Dakota
2013,4619450,Dupree School District 64-2,South Dakota
2013,4619580,Jones County School District 37-3,South Dakota
2013,4620100,Eagle Butte School District 20-1,South Dakota
2013,4620850,Edgemont School District 23-1,South Dakota
2013,4621300,Elk Mountain School District 16-2,South Dakota
2013,4621340,Elk Point-Jefferson School District 61-7,South Dakota
2013,4621390,Elkton School District 05-3,South Dakota
2013,4621400,Frederick Area School District 06-2,South Dakota
2013,4621420,Bridgewater-Emery 30-3,South Dakota
2013,4622410,Estelline School District 28-2,South Dakota
2013,4622500,Ethan School District 17-1,South Dakota
2013,4622560,Eureka School District 44-1,South Dakota
2013,4622940,Faith School District 46-2,South Dakota
2013,4624030,Faulkton Area Schools 24-4,South Dakota
2013,4624390,Flandreau School District 50-3,South Dakota
2013,4624540,Florence School District 14-1,South Dakota
2013,4624850,Stanley County School District 57-1,South Dakota
2013,4625500,Freeman School District 33-1,South Dakota
2013,4626370,Garretson School District 49-4,South Dakota
2013,4626490,Gayville-Volin School District 63-1,South Dakota
2013,4626970,Gettysburg School District 53-1,South Dakota
2013,4629340,Grant-Deuel School District 25-3,South Dakota
2013,4629880,Gregory School District 26-4,South Dakota
2013,4630490,Haakon School District 27-1,South Dakota
2013,4630800,Hamlin School District 28-3,South Dakota
2013,4631350,Harrisburg School District 41-2,South Dakota
2013,4631710,West Central School District 49-7,South Dakota
2013,4632340,Henry School District 14-2,South Dakota
2013,4632430,Herreid School District 10-1,South Dakota
2013,4633360,Hill City School District 51-2,South Dakota
2013,4634440,Edmunds Central School District 22-5,South Dakota
2013,4634480,Hot Springs School District 23-2,South Dakota
2013,4634600,Hoven School District 53-2,South Dakota
2013,4635480,Huron School District 02-2,South Dakota
2013,4636060,Ipswich Public School District 22-6,South Dakota
2013,4636150,Iroquois School District 02-3,South Dakota
2013,4636990,Dakota Valley School District 61-8,South Dakota
2013,4638220,Kimball School District 07-2,South Dakota
2013,4639540,Andes Central School District 11-1,South Dakota
2013,4639600,Madison Central School District 39-2,South Dakota
2013,4639990,Lake Preston School District 38-3,South Dakota
2013,4640860,Langford Area 45-5,South Dakota
2013,4641300,Lead-Deadwood School District 40-1,South Dakota
2013,4641520,Lemmon School District 52-4,South Dakota
2013,4641550,Lennox School District 41-4,South Dakota
2013,4641640,Leola School District 44-2,South Dakota
2013,4644770,Lyman School District 42-1,South Dakota
2013,4644940,Tri-Valley School District 49-6,South Dakota
2013,4645450,Marion School District 60-3,South Dakota
2013,4646260,Mcintosh School District 15-1,South Dakota
2013,4646380,Mclaughlin School District 15-2,South Dakota
2013,4647100,Menno School District 33-2,South Dakota
2013,4647942,Miller 29-4,South Dakota
2013,4648390,Mitchell School District 17-2,South Dakota
2013,4648780,Montrose School District 43-2,South Dakota
2013,4649650,Mount Vernon School District 17-3,South Dakota
2013,4650670,New Underwood School District 51-3,South Dakota
2013,4650850,Newell School District 09-2,South Dakota
2013,4651750,Northwestern Area School District 56-7,South Dakota
2013,4652770,Oelrichs School District 23-3,South Dakota
2013,4654270,Parker School District 60-4,South Dakota
2013,4654300,Parkston School District 33-3,South Dakota
2013,4655260,Pierre School District 32-2,South Dakota
2013,4655710,Plankinton School District 01-1,South Dakota
2013,4659820,Rapid City Area School District 51-4,South Dakota
2013,4660450,Redfield School District 56-4,South Dakota
2013,4663360,Rosholt School District 54-4,South Dakota
2013,4664140,Rutland School District 39-4,South Dakota
2013,4665180,Scotland School District 04-3,South Dakota
2013,4665460,Shannon County School District 65-1,South Dakota
2013,4666270,Sioux Falls School District 49-5,South Dakota
2013,4666300,Sioux Valley School District 05-5,South Dakota
2013,4666930,Spearfish School District 40-2,South Dakota
2013,4669540,Stickney School District 01-2,South Dakota
2013,4669930,Meade School District 46-1,South Dakota
2013,4670140,Summit School District 54-6,South Dakota
2013,4671880,Timber Lake School District 20-3,South Dakota
2013,4672090,Todd County School District 66-1,South Dakota
2013,4672450,Tripp-Delmont School District 33-5,South Dakota
2013,4674370,Vermillion School District 13-1,South Dakota
2013,4674520,Viborg-Hurley School District 60-6,South Dakota
2013,4675420,Wagner Community School District 11-4,South Dakota
2013,4675600,Smee School District 15-3,South Dakota
2013,4675660,Wall School District 51-5,South Dakota
2013,4676020,Warner School District 06-5,South Dakota
2013,4676620,Watertown School District 14-4,South Dakota
2013,4676680,Waubay School District 18-3,South Dakota
2013,4676740,Waverly School District 14-5,South Dakota
2013,4676990,Webster Area 18-5,South Dakota
2013,4677460,Wessington Springs School District 36-2,South Dakota
2013,4678300,Deubrook Area School District 05-6,South Dakota
2013,4678510,White Lake School District 01-3,South Dakota
2013,4678570,White River School District 47-1,South Dakota
2013,4679350,Willow Lake School District 12-3,South Dakota
2013,4679710,Winner School District 59-2,South Dakota
2013,4680100,Wolsey Wessington School District 02-6,South Dakota
2013,4680120,Black Hills Special Services Cooperative,South Dakota
2013,4680190,Woonsocket School District 55-4,South Dakota
2013,4680430,Yankton School District 63-3,South Dakota
2013,4680437,Kadoka Area School District 35-2,South Dakota
2013,4680438,Platte - Geddes School District 11-5,South Dakota
2013,4680439,Irene - Wakonda School District 13-3,South Dakota
2013,4680440,Highmore-Harrold 34-2,South Dakota
2013,4680441,Mobridge-Pollock 62-6,South Dakota
2013,4700001,Hamblen County,Tennessee
2013,4700060,Alcoa,Tennessee
2013,4700090,Anderson County,Tennessee
2013,4700120,Athens,Tennessee
2013,4700146,Tn School For The Deaf,Tennessee
2013,4700147,Achievement School District,Tennessee
2013,4700148,Shelby Co,Tennessee
